ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4019511	4019511	0	0
4019512	4019512	0	0
4019557	4019557	0	0
4019508	4019508	0	0
4019600	4019600	0	0
4019601	4019601	0	0
4019602	4019602	0	0
4019603	4019603	0	0
4019604	4019604	0	0
4019605	4019605	0	0
4019607	4019607	0	0
4019608	4019608	0	0
4019509	4019509	0	0
4023245	4023245	0	0
4023248	4023248	0	0
4023249	4023249	0	0
4023255	4023255	0	0
4023256	4023256	0	0
4023003	4023003	0	0
4023010	4023010	0	0
4023011	4023011	0	0
4023012	4023012	0	0
4023027	4023027	0	0
4023036	4023036	0	0
4023041	4023041	0	0
4023045	4023045	0	0
4023050	4023050	0	0
4023053	4023053	0	0
4023062	4023062	0	0
4023063	4023063	0	0
4023065	4023065	0	0
4023066	4023066	0	0
4023067	4023067	0	0
4023068	4023068	0	0
4019593	4019593	0	0
4023070	4023070	0	0
4023071	4023071	0	0
4023072	4023072	0	0
4023073	4023073	0	0
4023074	4023074	0	0
4023075	4023075	0	0
4023076	4023076	0	0
4023077	4023077	0	0
4023078	4023078	0	0
4023080	4023080	0	0
4023081	4023081	0	0
4023083	4023083	0	0
4023084	4023084	0	0
4019594	4019594	0	0
4023246	4023246	0	0
4023087	4023087	0	0
4023089	4023089	0	0
4023090	4023090	0	0
4023091	4023091	0	0
4024774	4024774	0	0
4024775	4024775	0	0
4024776	4024776	0	0
4024777	4024777	0	0
4024778	4024778	0	0
4024779	4024779	0	0
4024780	4024780	0	0
4024781	4024781	0	0
4024782	4024782	0	0
4024783	4024783	0	0
4024784	4024784	0	0
4024785	4024785	0	0
4024786	4024786	0	0
4024787	4024787	0	0
4024791	4024791	0	0
4022293	4022293	0	0
4022295	4022295	0	0
4022296	4022296	0	0
4022297	4022297	0	0
4022298	4022298	0	0
4022299	4022299	0	0
4022300	4022300	0	0
4019211	4019211	0	0
4018816	4018816	0	0
4018817	4018817	0	0
4018818	4018818	0	0
4018819	4018819	0	0
4018820	4018820	0	0
4018821	4018821	0	0
4018822	4018822	0	0
4018823	4018823	0	0
4018824	4018824	0	0
4018827	4018827	0	0
4018880	4018880	0	0
4018881	4018881	0	0
4025186	4025186	0	0
4025197	4025197	0	0
4025204	4025204	0	0
4025205	4025205	0	0
4025206	4025206	0	0
4023126	4023126	0	0
4022859	4022859	0	0
4022860	4022860	0	0
4022861	4022861	0	0
4022862	4022862	0	0
4022863	4022863	0	0
4022864	4022864	0	0
4022865	4022865	0	0
4022866	4022866	0	0
4022867	4022867	0	0
4022868	4022868	0	0
4022869	4022869	0	0
4022870	4022870	0	0
4022871	4022871	0	0
4022872	4022872	0	0
4022873	4022873	0	0
4022874	4022874	0	0
4022875	4022875	0	0
4022876	4022876	0	0
4022877	4022877	0	0
4022878	4022878	0	0
4022879	4022879	0	0
4022880	4022880	0	0
4022881	4022881	0	0
4022882	4022882	0	0
4022883	4022883	0	0
4022884	4022884	0	0
4022885	4022885	0	0
4022886	4022886	0	0
4022887	4022887	0	0
4022888	4022888	0	0
4022889	4022889	0	0
4022890	4022890	0	0
4022891	4022891	0	0
4022892	4022892	0	0
4022893	4022893	0	0
4022894	4022894	0	0
4022895	4022895	0	0
4022897	4022897	0	0
4022898	4022898	0	0
4022899	4022899	0	0
4022909	4022909	0	0
4022911	4022911	0	0
4022915	4022915	0	0
4022916	4022916	0	0
4022657	4022657	0	0
4022658	4022658	0	0
4022659	4022659	0	0
4022661	4022661	0	0
4022667	4022667	0	0
4018974	4018974	0	0
4018975	4018975	0	0
4018976	4018976	0	0
4018977	4018977	0	0
4018978	4018978	0	0
4018980	4018980	0	0
4018981	4018981	0	0
4018982	4018982	0	0
4018983	4018983	0	0
4018984	4018984	0	0
4018985	4018985	0	0
4018986	4018986	0	0
4018987	4018987	0	0
4018988	4018988	0	0
4018989	4018989	0	0
4018990	4018990	0	0
4018991	4018991	0	0
4018992	4018992	0	0
4018994	4018994	0	0
4018995	4018995	0	0
4018996	4018996	0	0
4018997	4018997	0	0
4018660	4018660	0	0
4018661	4018661	0	0
4018662	4018662	0	0
4018663	4018663	0	0
4018664	4018664	0	0
4018665	4018665	0	0
4018666	4018666	0	0
4018667	4018667	0	0
4018668	4018668	0	0
4018669	4018669	0	0
4018670	4018670	0	0
4018671	4018671	0	0
4018672	4018672	0	0
4018673	4018673	0	0
4018674	4018674	0	0
4018675	4018675	0	0
4018676	4018676	0	0
4023519	4023519	0	0
4018677	4018677	0	0
4018678	4018678	0	0
4018679	4018679	0	0
4018681	4018681	0	0
4018682	4018682	0	0
4018683	4018683	0	0
4018684	4018684	0	0
4018685	4018685	0	0
4018686	4018686	0	0
4018687	4018687	0	0
4018689	4018689	0	0
4018690	4018690	0	0
4018785	4018785	0	0
4018786	4018786	0	0
4018787	4018787	0	0
4018788	4018788	0	0
4025091	4025091	0	0
4025092	4025092	0	0
4025093	4025093	0	0
4025094	4025094	0	0
4025095	4025095	0	0
4025096	4025096	0	0
4025097	4025097	0	0
4025098	4025098	0	0
4025099	4025099	0	0
4025100	4025100	0	0
4025101	4025101	0	0
4025102	4025102	0	0
4022753	4022753	0	0
4022756	4022756	0	0
4022759	4022759	0	0
4022760	4022760	0	0
4022761	4022761	0	0
4022762	4022762	0	0
4022757	4022757	0	0
4019616	4019616	0	0
4019618	4019618	0	0
4019620	4019620	0	0
4019621	4019621	0	0
4019622	4019622	0	0
4019393	4019393	0	0
4019394	4019394	0	0
4019396	4019396	0	0
4019397	4019397	0	0
4027724	4027724	0	0
4027725	4027725	0	0
4023162	4023162	0	0
4023163	4023163	0	0
4023164	4023164	0	0
4023165	4023165	0	0
4023166	4023166	0	0
4018793	4018793	0	0
4018796	4018796	0	0
4018797	4018797	0	0
4018798	4018798	0	0
4018800	4018800	0	0
4018801	4018801	0	0
4018802	4018802	0	0
4018803	4018803	0	0
4018804	4018804	0	0
4018805	4018805	0	0
4018806	4018806	0	0
4018807	4018807	0	0
4018808	4018808	0	0
4018809	4018809	0	0
4018810	4018810	0	0
4018811	4018811	0	0
4018812	4018812	0	0
4018813	4018813	0	0
4018814	4018814	0	0
4018815	4018815	0	0
4018540	4018540	0	0
4018541	4018541	0	0
4018542	4018542	0	0
4018543	4018543	0	0
4018544	4018544	0	0
4018545	4018545	0	0
4018546	4018546	0	0
4018547	4018547	0	0
4018548	4018548	0	0
4018549	4018549	0	0
4018550	4018550	0	0
4018551	4018551	0	0
4018552	4018552	0	0
4018553	4018553	0	0
4018554	4018554	0	0
4018555	4018555	0	0
4018648	4018648	0	0
4018649	4018649	0	0
4018650	4018650	0	0
4018651	4018651	0	0
4018652	4018652	0	0
4018653	4018653	0	0
4018654	4018654	0	0
4018655	4018655	0	0
4018656	4018656	0	0
4018657	4018657	0	0
4018658	4018658	0	0
4022301	4022301	0	0
4022303	4022303	0	0
4022304	4022304	0	0
4022335	4022335	0	0
4022336	4022336	0	0
4022337	4022337	0	0
4022338	4022338	0	0
4022340	4022340	0	0
4022341	4022341	0	0
4022051	4022051	0	0
4022052	4022052	0	0
4022053	4022053	0	0
4022057	4022057	0	0
4022058	4022058	0	0
4022059	4022059	0	0
4022060	4022060	0	0
4022061	4022061	0	0
4022062	4022062	0	0
4022064	4022064	0	0
4022065	4022065	0	0
4022066	4022066	0	0
4022068	4022068	0	0
4022069	4022069	0	0
4022070	4022070	0	0
4022072	4022072	0	0
4022076	4022076	0	0
4022077	4022077	0	0
4022078	4022078	0	0
4022080	4022080	0	0
4022081	4022081	0	0
4022083	4022083	0	0
4022084	4022084	0	0
4022085	4022085	0	0
4022086	4022086	0	0
4022087	4022087	0	0
4022088	4022088	0	0
4022089	4022089	0	0
4022092	4022092	0	0
4022094	4022094	0	0
4022124	4022124	0	0
4022125	4022125	0	0
4022126	4022126	0	0
4022128	4022128	0	0
4022129	4022129	0	0
4022131	4022131	0	0
4024161	4024161	0	0
4024162	4024162	0	0
4024163	4024163	0	0
4024164	4024164	0	0
4024165	4024165	0	0
4024166	4024166	0	0
4024167	4024167	0	0
4024168	4024168	0	0
4024169	4024169	0	0
4024170	4024170	0	0
4024171	4024171	0	0
4024173	4024173	0	0
4024174	4024174	0	0
4024175	4024175	0	0
4024176	4024176	0	0
4024177	4024177	0	0
4024179	4024179	0	0
4024180	4024180	0	0
4024181	4024181	0	0
4024182	4024182	0	0
4024183	4024183	0	0
4022668	4022668	0	0
4022669	4022669	0	0
4022670	4022670	0	0
4022671	4022671	0	0
4022675	4022675	0	0
4022676	4022676	0	0
4022677	4022677	0	0
4022725	4022725	0	0
4022731	4022731	0	0
4022733	4022733	0	0
4022734	4022734	0	0
4022735	4022735	0	0
4022736	4022736	0	0
4024660	4024660	0	0
4024664	4024664	0	0
4024665	4024665	0	0
4024667	4024667	0	0
4024676	4024676	0	0
4024690	4024690	0	0
4024703	4024703	0	0
4024711	4024711	0	0
4024713	4024713	0	0
4024714	4024714	0	0
4024718	4024718	0	0
4024720	4024720	0	0
4024721	4024721	0	0
4024430	4024430	0	0
4021870	4021870	0	0
4021909	4021909	0	0
4021912	4021912	0	0
4021913	4021913	0	0
4021916	4021916	0	0
4021918	4021918	0	0
4021919	4021919	0	0
4021920	4021920	0	0
4021921	4021921	0	0
4021922	4021922	0	0
4021936	4021936	0	0
4021938	4021938	0	0
4021942	4021942	0	0
4021943	4021943	0	0
4021946	4021946	0	0
4021947	4021947	0	0
4021955	4021955	0	0
4021956	4021956	0	0
4021959	4021959	0	0
4021960	4021960	0	0
4021965	4021965	0	0
4021968	4021968	0	0
4021979	4021979	0	0
4021980	4021980	0	0
4021981	4021981	0	0
4021982	4021982	0	0
4021983	4021983	0	0
4021985	4021985	0	0
4021988	4021988	0	0
4021990	4021990	0	0
4022765	4022765	0	0
4022769	4022769	0	0
4022770	4022770	0	0
4022771	4022771	0	0
4022772	4022772	0	0
4022773	4022773	0	0
4022814	4022814	0	0
4022829	4022829	0	0
4021923	4021923	0	0
4022832	4022832	0	0
4022833	4022833	0	0
4022836	4022836	0	0
4022837	4022837	0	0
4022849	4022849	0	0
4022850	4022850	0	0
4022851	4022851	0	0
4022856	4022856	0	0
4022857	4022857	0	0
4022858	4022858	0	0
4022528	4022528	0	0
4022529	4022529	0	0
4022530	4022530	0	0
4022531	4022531	0	0
4022532	4022532	0	0
4022533	4022533	0	0
4022534	4022534	0	0
4022550	4022550	0	0
4022563	4022563	0	0
4022565	4022565	0	0
4022579	4022579	0	0
4022582	4022582	0	0
4022584	4022584	0	0
4022585	4022585	0	0
4022587	4022587	0	0
4022588	4022588	0	0
4022590	4022590	0	0
4022596	4022596	0	0
4022597	4022597	0	0
4022598	4022598	0	0
4022601	4022601	0	0
4022603	4022603	0	0
4022604	4022604	0	0
4022605	4022605	0	0
4022606	4022606	0	0
4022607	4022607	0	0
4024533	4024533	0	0
4024534	4024534	0	0
4024535	4024535	0	0
4024536	4024536	0	0
4024537	4024537	0	0
4024538	4024538	0	0
4024328	4024328	0	0
4024329	4024329	0	0
4024330	4024330	0	0
4024331	4024331	0	0
4024332	4024332	0	0
4024333	4024333	0	0
4024334	4024334	0	0
4024335	4024335	0	0
4024336	4024336	0	0
4018659	4018659	0	0
4018413	4018413	0	0
4018414	4018414	0	0
4018415	4018415	0	0
4018417	4018417	0	0
4018418	4018418	0	0
4018419	4018419	0	0
4018477	4018477	0	0
4018513	4018513	0	0
4018514	4018514	0	0
4018515	4018515	0	0
4018516	4018516	0	0
4018517	4018517	0	0
4018518	4018518	0	0
4018519	4018519	0	0
4018520	4018520	0	0
4018521	4018521	0	0
4018522	4018522	0	0
4018523	4018523	0	0
4018524	4018524	0	0
4018525	4018525	0	0
4018526	4018526	0	0
4018527	4018527	0	0
4024868	4024868	0	0
4024869	4024869	0	0
4024870	4024870	0	0
4024871	4024871	0	0
4024872	4024872	0	0
4024873	4024873	0	0
4024874	4024874	0	0
4024875	4024875	0	0
4024876	4024876	0	0
4024877	4024877	0	0
4024878	4024878	0	0
4022649	4022649	0	0
4022650	4022650	0	0
4022652	4022652	0	0
4022653	4022653	0	0
4022654	4022654	0	0
4022655	4022655	0	0
4022656	4022656	0	0
4022422	4022422	0	0
4022359	4022359	0	0
4022415	4022415	0	0
4022416	4022416	0	0
4022417	4022417	0	0
4022418	4022418	0	0
4022419	4022419	0	0
4022420	4022420	0	0
4022421	4022421	0	0
4022425	4022425	0	0
4022441	4022441	0	0
4022442	4022442	0	0
4022443	4022443	0	0
4022444	4022444	0	0
4022169	4022169	0	0
4022170	4022170	0	0
4024184	4024184	0	0
4024185	4024185	0	0
4024186	4024186	0	0
4024187	4024187	0	0
4024188	4024188	0	0
4021295	4021295	0	0
4021332	4021332	0	0
4021334	4021334	0	0
4021341	4021341	0	0
4021351	4021351	0	0
4021361	4021361	0	0
4021043	4021043	0	0
4021044	4021044	0	0
4021046	4021046	0	0
4021048	4021048	0	0
4021050	4021050	0	0
4021051	4021051	0	0
4021052	4021052	0	0
4021053	4021053	0	0
4021054	4021054	0	0
4021055	4021055	0	0
4021068	4021068	0	0
4021074	4021074	0	0
4021078	4021078	0	0
4021079	4021079	0	0
4021084	4021084	0	0
4021085	4021085	0	0
4021138	4021138	0	0
4021141	4021141	0	0
4021159	4021159	0	0
4021203	4021203	0	0
4021204	4021204	0	0
4021205	4021205	0	0
4021207	4021207	0	0
4021208	4021208	0	0
4020871	4020871	0	0
4020901	4020901	0	0
4020902	4020902	0	0
4020903	4020903	0	0
4020904	4020904	0	0
4020905	4020905	0	0
4020906	4020906	0	0
4020907	4020907	0	0
4020908	4020908	0	0
4020909	4020909	0	0
4020910	4020910	0	0
4020911	4020911	0	0
4020912	4020912	0	0
4020913	4020913	0	0
4020914	4020914	0	0
4020915	4020915	0	0
4020916	4020916	0	0
4019387	4019387	0	0
4027660	4027660	0	0
4027661	4027661	0	0
4027441	4027441	0	0
4027442	4027442	0	0
4027443	4027443	0	0
4027444	4027444	0	0
4027445	4027445	0	0
4027446	4027446	0	0
4027447	4027447	0	0
4027448	4027448	0	0
4027449	4027449	0	0
4027450	4027450	0	0
4027451	4027451	0	0
4027452	4027452	0	0
4027453	4027453	0	0
4027454	4027454	0	0
4027455	4027455	0	0
4027456	4027456	0	0
4027457	4027457	0	0
4027458	4027458	0	0
4022004	4022004	0	0
4022010	4022010	0	0
4022015	4022015	0	0
4022049	4022049	0	0
4022050	4022050	0	0
4021709	4021709	0	0
4021710	4021710	0	0
4021711	4021711	0	0
4021712	4021712	0	0
4021713	4021713	0	0
4021714	4021714	0	0
4021715	4021715	0	0
4021716	4021716	0	0
4021717	4021717	0	0
4024079	4024079	0	0
4024082	4024082	0	0
4024083	4024083	0	0
4024084	4024084	0	0
4024086	4024086	0	0
4024088	4024088	0	0
4024093	4024093	0	0
4024099	4024099	0	0
4024100	4024100	0	0
4024101	4024101	0	0
4024111	4024111	0	0
4024116	4024116	0	0
4024129	4024129	0	0
4024130	4024130	0	0
4024131	4024131	0	0
4024133	4024133	0	0
4024135	4024135	0	0
4024136	4024136	0	0
4024137	4024137	0	0
4024140	4024140	0	0
4024081	4024081	0	0
4023935	4023935	0	0
4023936	4023936	0	0
4023937	4023937	0	0
4020783	4020783	0	0
4020784	4020784	0	0
4020786	4020786	0	0
4020790	4020790	0	0
4020793	4020793	0	0
4020794	4020794	0	0
4020841	4020841	0	0
4020594	4020594	0	0
4020613	4020613	0	0
4020615	4020615	0	0
4020616	4020616	0	0
4020617	4020617	0	0
4020622	4020622	0	0
4020629	4020629	0	0
4020631	4020631	0	0
4020633	4020633	0	0
4020634	4020634	0	0
4020636	4020636	0	0
4020637	4020637	0	0
4020638	4020638	0	0
4024337	4024337	0	0
4024338	4024338	0	0
4024339	4024339	0	0
4024340	4024340	0	0
4021810	4021810	0	0
4021811	4021811	0	0
4021812	4021812	0	0
4021813	4021813	0	0
4021814	4021814	0	0
4021815	4021815	0	0
4021816	4021816	0	0
4021817	4021817	0	0
4021818	4021818	0	0
4021819	4021819	0	0
4021820	4021820	0	0
4021821	4021821	0	0
4021822	4021822	0	0
4021828	4021828	0	0
4021829	4021829	0	0
4021832	4021832	0	0
4021833	4021833	0	0
4021834	4021834	0	0
4021836	4021836	0	0
4021838	4021838	0	0
4021839	4021839	0	0
4021840	4021840	0	0
4021841	4021841	0	0
4021842	4021842	0	0
4021843	4021843	0	0
4021846	4021846	0	0
4021847	4021847	0	0
4021848	4021848	0	0
4021849	4021849	0	0
4021854	4021854	0	0
4021855	4021855	0	0
4021857	4021857	0	0
4021858	4021858	0	0
4021862	4021862	0	0
4021863	4021863	0	0
4021864	4021864	0	0
4021608	4021608	0	0
4021609	4021609	0	0
4021610	4021610	0	0
4021611	4021611	0	0
4021616	4021616	0	0
4024532	4024532	0	0
4021617	4021617	0	0
4020630	4020630	0	0
4021622	4021622	0	0
4030327	4030327	0	0
4030328	4030328	0	0
4030329	4030329	0	0
4030330	4030330	0	0
4030331	4030331	0	0
4030332	4030332	0	0
4030333	4030333	0	0
4030334	4030334	0	0
4030335	4030335	0	0
4030336	4030336	0	0
4030342	4030342	0	0
4030367	4030367	0	0
4030375	4030375	0	0
4022172	4022172	0	0
4022174	4022174	0	0
4022176	4022176	0	0
4022177	4022177	0	0
4022232	4022232	0	0
4022234	4022234	0	0
4022235	4022235	0	0
4022240	4022240	0	0
4022244	4022244	0	0
4022252	4022252	0	0
4022253	4022253	0	0
4022260	4022260	0	0
4022261	4022261	0	0
4022262	4022262	0	0
4022263	4022263	0	0
4022266	4022266	0	0
4022271	4022271	0	0
4022275	4022275	0	0
4022278	4022278	0	0
4024426	4024426	0	0
4024428	4024428	0	0
4024429	4024429	0	0
4024232	4024232	0	0
4024236	4024236	0	0
4024237	4024237	0	0
4024238	4024238	0	0
4024239	4024239	0	0
4024240	4024240	0	0
4024242	4024242	0	0
4024244	4024244	0	0
4024246	4024246	0	0
4024252	4024252	0	0
4024259	4024259	0	0
4024262	4024262	0	0
4024265	4024265	0	0
4024270	4024270	0	0
4024271	4024271	0	0
4024273	4024273	0	0
4024277	4024277	0	0
4024279	4024279	0	0
4024280	4024280	0	0
4024281	4024281	0	0
4021697	4021697	0	0
4021699	4021699	0	0
4021700	4021700	0	0
4021701	4021701	0	0
4021702	4021702	0	0
4021703	4021703	0	0
4021704	4021704	0	0
4021705	4021705	0	0
4021706	4021706	0	0
4021707	4021707	0	0
4021708	4021708	0	0
4021367	4021367	0	0
4021369	4021369	0	0
4021371	4021371	0	0
4021372	4021372	0	0
4021373	4021373	0	0
4021376	4021376	0	0
4021411	4021411	0	0
4021423	4021423	0	0
4021455	4021455	0	0
4021456	4021456	0	0
4027459	4027459	0	0
4027462	4027462	0	0
4027465	4027465	0	0
4027466	4027466	0	0
4027467	4027467	0	0
4027469	4027469	0	0
4027473	4027473	0	0
4027474	4027474	0	0
4027475	4027475	0	0
4027476	4027476	0	0
4027477	4027477	0	0
4027478	4027478	0	0
4027479	4027479	0	0
4027480	4027480	0	0
4027481	4027481	0	0
4027482	4027482	0	0
4027483	4027483	0	0
4027484	4027484	0	0
4027485	4027485	0	0
4027486	4027486	0	0
4027487	4027487	0	0
4027488	4027488	0	0
4027489	4027489	0	0
4027490	4027490	0	0
4027491	4027491	0	0
4027492	4027492	0	0
4027493	4027493	0	0
4027494	4027494	0	0
4027495	4027495	0	0
4027498	4027498	0	0
4027500	4027500	0	0
4027504	4027504	0	0
4027505	4027505	0	0
4027508	4027508	0	0
4027512	4027512	0	0
4027520	4027520	0	0
4027524	4027524	0	0
4027527	4027527	0	0
4027320	4027320	0	0
4027322	4027322	0	0
4027324	4027324	0	0
4027325	4027325	0	0
4027326	4027326	0	0
4027327	4027327	0	0
4027328	4027328	0	0
4027329	4027329	0	0
4027333	4027333	0	0
4027334	4027334	0	0
4027335	4027335	0	0
4027336	4027336	0	0
4027337	4027337	0	0
4027338	4027338	0	0
4027340	4027340	0	0
4027341	4027341	0	0
4027343	4027343	0	0
4027348	4027348	0	0
4027352	4027352	0	0
4027353	4027353	0	0
4023093	4023093	0	0
4023094	4023094	0	0
4023096	4023096	0	0
4023097	4023097	0	0
4018269	4018269	0	0
4018270	4018270	0	0
4018271	4018271	0	0
4018272	4018272	0	0
4018273	4018273	0	0
4018306	4018306	0	0
4018313	4018313	0	0
4018091	4018091	0	0
4018093	4018093	0	0
4018094	4018094	0	0
4018095	4018095	0	0
4020640	4020640	0	0
4020641	4020641	0	0
4020642	4020642	0	0
4020643	4020643	0	0
4020644	4020644	0	0
4020645	4020645	0	0
4020646	4020646	0	0
4020647	4020647	0	0
4020648	4020648	0	0
4020650	4020650	0	0
4020651	4020651	0	0
4020654	4020654	0	0
4020415	4020415	0	0
4020464	4020464	0	0
4020468	4020468	0	0
4020469	4020469	0	0
4020470	4020470	0	0
4020474	4020474	0	0
4020476	4020476	0	0
4020477	4020477	0	0
4020478	4020478	0	0
4018883	4018883	0	0
4018884	4018884	0	0
4027355	4027355	0	0
4027356	4027356	0	0
4027357	4027357	0	0
4027358	4027358	0	0
4027359	4027359	0	0
4027360	4027360	0	0
4027393	4027393	0	0
4027399	4027399	0	0
4027400	4027400	0	0
4027412	4027412	0	0
4027418	4027418	0	0
4027420	4027420	0	0
4027421	4027421	0	0
4027429	4027429	0	0
4027424	4027424	0	0
4027430	4027430	0	0
4027431	4027431	0	0
4027433	4027433	0	0
4027434	4027434	0	0
4027435	4027435	0	0
4027436	4027436	0	0
4027437	4027437	0	0
4027439	4027439	0	0
4027440	4027440	0	0
4027244	4027244	0	0
4027253	4027253	0	0
4027265	4027265	0	0
4027266	4027266	0	0
4027267	4027267	0	0
4027268	4027268	0	0
4027269	4027269	0	0
4027270	4027270	0	0
4027271	4027271	0	0
4027273	4027273	0	0
4027274	4027274	0	0
4027275	4027275	0	0
4027276	4027276	0	0
4027277	4027277	0	0
4027278	4027278	0	0
4027279	4027279	0	0
4027280	4027280	0	0
4027281	4027281	0	0
4027282	4027282	0	0
4027283	4027283	0	0
4027284	4027284	0	0
4027285	4027285	0	0
4027286	4027286	0	0
4027287	4027287	0	0
4027288	4027288	0	0
4027289	4027289	0	0
4027290	4027290	0	0
4027292	4027292	0	0
4027293	4027293	0	0
4027294	4027294	0	0
4030377	4030377	0	0
4030385	4030385	0	0
4030388	4030388	0	0
4030394	4030394	0	0
4030399	4030399	0	0
4030400	4030400	0	0
4030401	4030401	0	0
4030126	4030126	0	0
4030127	4030127	0	0
4030128	4030128	0	0
4030129	4030129	0	0
4030130	4030130	0	0
4030131	4030131	0	0
4030132	4030132	0	0
4030133	4030133	0	0
4030134	4030134	0	0
4030135	4030135	0	0
4030136	4030136	0	0
4030137	4030137	0	0
4030138	4030138	0	0
4030139	4030139	0	0
4030140	4030140	0	0
4030141	4030141	0	0
4030142	4030142	0	0
4030143	4030143	0	0
4030144	4030144	0	0
4030145	4030145	0	0
4030147	4030147	0	0
4030156	4030156	0	0
4030158	4030158	0	0
4030219	4030219	0	0
4030221	4030221	0	0
4030223	4030223	0	0
4030225	4030225	0	0
4030229	4030229	0	0
4030231	4030231	0	0
4030233	4030233	0	0
4030235	4030235	0	0
4030236	4030236	0	0
4030237	4030237	0	0
4030238	4030238	0	0
4030241	4030241	0	0
4030245	4030245	0	0
4030246	4030246	0	0
4030248	4030248	0	0
4030249	4030249	0	0
4030251	4030251	0	0
4030252	4030252	0	0
4030260	4030260	0	0
4030261	4030261	0	0
4030262	4030262	0	0
4030263	4030263	0	0
4030264	4030264	0	0
4030265	4030265	0	0
4030266	4030266	0	0
4030267	4030267	0	0
4039250	4039250	0	0
4039251	4039251	0	0
4039252	4039252	0	0
4039253	4039253	0	0
4018789	4018789	0	0
4018791	4018791	0	0
4027175	4027175	0	0
4027176	4027176	0	0
4027177	4027177	0	0
4027178	4027178	0	0
4027179	4027179	0	0
4027180	4027180	0	0
4027181	4027181	0	0
4021457	4021457	0	0
4021458	4021458	0	0
4021459	4021459	0	0
4021460	4021460	0	0
4021461	4021461	0	0
4021483	4021483	0	0
4021494	4021494	0	0
4021495	4021495	0	0
4021520	4021520	0	0
4021521	4021521	0	0
4021522	4021522	0	0
4021524	4021524	0	0
4021525	4021525	0	0
4021526	4021526	0	0
4021527	4021527	0	0
4021528	4021528	0	0
4021533	4021533	0	0
4021545	4021545	0	0
4021546	4021546	0	0
4021551	4021551	0	0
4021554	4021554	0	0
4021555	4021555	0	0
4021560	4021560	0	0
4021564	4021564	0	0
4021565	4021565	0	0
4027726	4027726	0	0
4027730	4027730	0	0
4027733	4027733	0	0
4027734	4027734	0	0
4027737	4027737	0	0
4027742	4027742	0	0
4027743	4027743	0	0
4027744	4027744	0	0
4027745	4027745	0	0
4027746	4027746	0	0
4027747	4027747	0	0
4027748	4027748	0	0
4027749	4027749	0	0
4027750	4027750	0	0
4027752	4027752	0	0
4027753	4027753	0	0
4027754	4027754	0	0
4027755	4027755	0	0
4027756	4027756	0	0
4027758	4027758	0	0
4027759	4027759	0	0
4027760	4027760	0	0
4027761	4027761	0	0
4027762	4027762	0	0
4027763	4027763	0	0
4027764	4027764	0	0
4027529	4027529	0	0
4027530	4027530	0	0
4027531	4027531	0	0
4027569	4027569	0	0
4027570	4027570	0	0
4027571	4027571	0	0
4027572	4027572	0	0
4027574	4027574	0	0
4027575	4027575	0	0
4027576	4027576	0	0
4027577	4027577	0	0
4027579	4027579	0	0
4027580	4027580	0	0
4027581	4027581	0	0
4027582	4027582	0	0
4027583	4027583	0	0
4027584	4027584	0	0
4027586	4027586	0	0
4027587	4027587	0	0
4027588	4027588	0	0
4027590	4027590	0	0
4027591	4027591	0	0
4027592	4027592	0	0
4027593	4027593	0	0
4018097	4018097	0	0
4018098	4018098	0	0
4018099	4018099	0	0
4018100	4018100	0	0
4018101	4018101	0	0
4018102	4018102	0	0
4018103	4018103	0	0
4018104	4018104	0	0
4018105	4018105	0	0
4018107	4018107	0	0
4018108	4018108	0	0
4018109	4018109	0	0
4018110	4018110	0	0
4018111	4018111	0	0
4018112	4018112	0	0
4018113	4018113	0	0
4018114	4018114	0	0
4018096	4018096	0	0
4018115	4018115	0	0
4018116	4018116	0	0
4018117	4018117	0	0
