concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
4187311	4288862	Has active ing	20110731	20991231	
4251314	4199742	Has dir proc site	20110731	20991231	
196852	4148390	Has asso morph	20110731	20991231	
4286037	4231016	Has method	20110731	20991231	
4154355	40480911	Has pathology	20110731	20991231	
4175593	4238643	Has interprets	20110731	20991231	
4020250	4044177	Has method	20110731	20991231	
4247577	4131757	Has finding site	20110731	20991231	
4132505	4105319	Has finding site	20110731	20991231	
4039426	4223825	Has dir proc site	20110731	20991231	
4154965	4159108	Has part of	20110731	20991231	
4050027	4177577	Has part of	20110731	20991231	
4170751	4112563	Has laterality	20110731	20991231	
4016206	40481827	Has proc site	20110731	20991231	
4263903	4195805	Has dir proc site	20110731	20991231	
4147192	4112897	Has interprets	20110731	20991231	
4061900	4240345	Using finding method	20110731	20991231	
4179536	4139804	Has pathology	20110731	20991231	
4064854	4081836	Has method	20110731	20991231	
4154275	4030314	Has proc morph	20110731	20991231	
4136957	4041832	Has part of	20110731	20991231	
4316212	4047242	Has finding site	20110731	20991231	
40487400	4226865	Has dir subst	20110731	20991231	
4028413	4022675	Has component	20110731	20991231	
4272932	4325458	Has indir proc site	20110731	20991231	
4038930	4171232	Using finding inform	20110731	20991231	
4302756	4044522	Has method	20110731	20991231	
40489438	4299338	Using subst	20110731	20991231	
4188688	4288283	Has finding site	20110731	20991231	
4126241	4298444	Has finding site	20110731	20991231	
4155887	4217142	Has finding site	20110731	20991231	
4155537	4036356	Has interprets	20110731	20991231	
4070592	4243795	Has dir proc site	20110731	20991231	
4150654	4321375	Has dir proc site	20110731	20991231	
4344142	4224657	Has asso morph	20110731	20991231	
4102705	4034289	Has finding site	20110731	20991231	
4206726	4088217	Has asso proc	20110731	20991231	
4015445	4201409	Has method	20110731	20991231	
4260333	4257547	Has causative agent	20110731	20991231	
4034970	4006785	Has finding site	20110731	20991231	
4294410	4182868	Has asso morph	20110731	20991231	
4043215	4236218	Has dir device	20110731	20991231	
4025327	4236661	Has clinical course	20110731	20991231	
4331949	4156754	Has active ing	20110731	20991231	
40486733	4032778	Has finding site	20110731	20991231	
4233878	4055929	Has part of	20110731	20991231	
4083707	4044909	Has method	20110731	20991231	
4302171	4047490	Has dir proc site	20110731	20991231	
4066786	4137204	Has indir proc site	20110731	20991231	
4334568	4172922	Has dir proc site	20110731	20991231	
4187160	4325517	Has active ing	20110731	20991231	
4123176	4185128	Has specimen subst	20110731	20991231	
40481955	4217142	Has dir proc site	20110731	20991231	
4073134	4029306	Has dir proc site	20110731	20991231	
4111647	4030314	Has asso morph	20110731	20991231	
4093295	4235172	Has part of	20110731	20991231	
4049332	4242198	Has due to	20110731	20991231	
4123706	4127668	Has interprets	20110731	20991231	
4199666	4202455	Has active ing	20110731	20991231	
4208134	4216941	Has active ing	20110731	20991231	
4217208	4090125	Has dir proc site	20110731	20991231	
4031470	4219601	Has finding site	20110731	20991231	
4184589	4045049	Has method	20110731	20991231	
434157	4321577	Has asso morph	20110731	20991231	
4077199	4196047	Has finding site	20110731	20991231	
4133899	4305093	Has active ing	20110731	20991231	
40483219	4044177	Has method	20110731	20991231	
4335883	4198695	Has finding site	20110731	20991231	
4188771	4224241	Has dose form	20110731	20991231	
4335897	4091162	Has finding site	20110731	20991231	
315116	4286359	Has finding site	20110731	20991231	
4247464	4244567	Has asso morph	20110731	20991231	
4251746	4301572	Has focus	20110731	20991231	
4215457	4170580	Has causative agent	20110731	20991231	
4333480	4324450	Has intent	20110731	20991231	
4219115	4009105	Has finding site	20110731	20991231	
4102515	4042920	Has finding site	20110731	20991231	
4260105	4080374	Has dir proc site	20110731	20991231	
4195768	4116830	Has occurrence	20110731	20991231	
4177920	4301091	Has causative agent	20110731	20991231	
4043011	4220084	Using energy	20110731	20991231	
4227821	4267414	Finding asso with	20110731	20991231	
4151703	4194531	Has causative agent	20110731	20991231	
4144944	4217808	Has dir morph	20110731	20991231	
4189678	4118107	Has part of	20110731	20991231	
4025790	4029306	Has dir proc site	20110731	20991231	
4154794	4259510	Has temporal context	20110731	20991231	
4152498	4151384	Has dir proc site	20110731	20991231	
4252214	4171232	Using finding inform	20110731	20991231	
4181244	4069590	Has interpretation	20110731	20991231	
4336305	4230998	Using device	20110731	20991231	
4083092	4305329	Has dir proc site	20110731	20991231	
4050425	4213201	Has indir proc site	20110731	20991231	
4119767	4104340	Has dir proc site	20110731	20991231	
4078293	4240345	Using finding method	20110731	20991231	
4171429	4104340	Has finding site	20110731	20991231	
4267121	4106470	Has method	20110731	20991231	
4250330	4147841	Has dir proc site	20110731	20991231	
4247790	4236661	Has clinical course	20110731	20991231	
4254106	4271678	Has dir proc site	20110731	20991231	
4299270	4270273	Has interprets	20110731	20991231	
4267375	4221994	Using finding method	20110731	20991231	
4218073	4185788	Has asso morph	20110731	20991231	
4048548	4220084	Using energy	20110731	20991231	
4053373	4284400	Using device	20110731	20991231	
4056845	4168155	Has indir proc site	20110731	20991231	
4134684	4304172	Has active ing	20110731	20991231	
4232526	4178052	Has part of	20110731	20991231	
4253313	4264843	Has interprets	20110731	20991231	
4216011	4090786	Has dir proc site	20110731	20991231	
4156616	4301206	Has causative agent	20110731	20991231	
40482008	4040739	Has focus	20110731	20991231	
4303435	4142048	Has route of admin	20110731	20991231	
4275599	4231110	Has dir proc site	20110731	20991231	
4052242	4117981	Has method	20110731	20991231	
4152593	4034270	Has finding site	20110731	20991231	
4168579	4162417	Has causative agent	20110731	20991231	
4184811	4188661	Has dir subst	20110731	20991231	
4168821	4193195	Has method	20110731	20991231	
4299975	4183395	Has asso morph	20110731	20991231	
4220464	4259510	Has temporal context	20110731	20991231	
4270606	4019374	Has causative agent	20110731	20991231	
4105201	4132855	Occurs after	20110731	20991231	
4247103	4259516	Has proc context	20110731	20991231	
4168069	4243634	Has finding site	20110731	20991231	
4140317	4044912	Has method	20110731	20991231	
4088256	4243768	Using finding method	20110731	20991231	
4113645	4275431	Occurs after	20110731	20991231	
4233928	4259510	Has temporal context	20110731	20991231	
4039602	4149192	Has finding site	20110731	20991231	
438203	432585	Finding asso with	20110731	20991231	
4064178	4121979	Has occurrence	20110731	20991231	
4033932	4019181	Has asso morph	20110731	20991231	
4034249	4240529	Has dir proc site	20110731	20991231	
4080623	4219601	Has finding site	20110731	20991231	
4240305	4044523	Has method	20110731	20991231	
4343004	4337115	Has indir proc site	20110731	20991231	
4320940	4302666	Has interprets	20110731	20991231	
4035751	4254051	Has causative agent	20110731	20991231	
4089224	4065366	Has finding site	20110731	20991231	
441788	4317416	Has causative agent	20110731	20991231	
4087588	4289445	Has interprets	20110731	20991231	
4311292	4311868	Has interprets	20110731	20991231	
4076430	4236449	Using device	20110731	20991231	
372654	381316	Occurs after	20110731	20991231	
4125309	4046957	Has dir proc site	20110731	20991231	
4300221	4312510	Has clinical course	20110731	20991231	
4333019	4196657	Has dir proc site	20110731	20991231	
4102105	4044525	Has method	20110731	20991231	
4079505	4044209	Has method	20110731	20991231	
4012913	4263843	Has dir morph	20110731	20991231	
4083970	4078068	Has asso morph	20110731	20991231	
4206160	4176740	Has dir morph	20110731	20991231	
4153032	4216947	Has active ing	20110731	20991231	
4301542	4044909	Has method	20110731	20991231	
4010245	4310972	Has indir proc site	20110731	20991231	
4091602	4313449	Has dir proc site	20110731	20991231	
4093108	4235458	Has dir proc site	20110731	20991231	
4331569	4236214	Has method	20110731	20991231	
4039759	4044198	Has method	20110731	20991231	
4313571	4179401	Has part of	20110731	20991231	
4163396	4044525	Has method	20110731	20991231	
4110108	4219601	Has finding site	20110731	20991231	
4175335	4044539	Has method	20110731	20991231	
4197471	4237692	Has part of	20110731	20991231	
4136410	4239266	Has part of	20110731	20991231	
4060581	4240345	Using finding method	20110731	20991231	
4348856	4112039	Has part of	20110731	20991231	
4228954	4267861	Has finding site	20110731	20991231	
40487127	4301007	Has dir proc site	20110731	20991231	
40486715	4217649	Has dir proc site	20110731	20991231	
436285	40480911	Has pathology	20110731	20991231	
4311256	4139804	Has pathology	20110731	20991231	
4033154	4034272	Has finding site	20110731	20991231	
4078286	4022675	Has component	20110731	20991231	
4006180	4044177	Has method	20110731	20991231	
4270510	4336685	Has dir proc site	20110731	20991231	
4099251	4201409	Has method	20110731	20991231	
4289603	4031984	Has causative agent	20110731	20991231	
4130215	4308890	Has finding site	20110731	20991231	
4289102	4149192	Has finding site	20110731	20991231	
4058916	4056681	Has interprets	20110731	20991231	
4081484	4048703	Has finding site	20110731	20991231	
4331594	4219505	Has finding site	20110731	20991231	
4252915	4321272	Has asso morph	20110731	20991231	
4074865	4214018	Subsumes	20110731	20991231	
4005186	4020254	Subsumes	20110731	20991231	
4044022	4040098	Subsumes	20110731	20991231	
4090615	4093228	Subsumes	20110731	20991231	
4214140	4174037	Subsumes	20110731	20991231	
4221609	4225957	Subsumes	20110731	20991231	
4026466	4027190	Subsumes	20110731	20991231	
4330565	4241720	Subsumes	20110731	20991231	
4116095	4081049	Subsumes	20110731	20991231	
4078788	4074486	Subsumes	20110731	20991231	
4017858	4037370	Subsumes	20110731	20991231	
4027015	4027016	Subsumes	20110731	20991231	
4028594	4312270	Subsumes	20110731	20991231	
4274552	4131390	Subsumes	20110731	20991231	
440002	4314275	Subsumes	20110731	20991231	
4340361	4342662	Subsumes	20110731	20991231	
4174659	4338825	Subsumes	20110731	20991231	
4180314	4305572	Subsumes	20110731	20991231	
434899	4050461	Subsumes	20110731	20991231	
4324261	4300997	Subsumes	20110731	20991231	
4278445	4170136	Subsumes	20110731	20991231	
4089852	4089853	Subsumes	20110731	20991231	
4235299	4237240	Subsumes	20110731	20991231	
4204181	40488342	Subsumes	20110731	20991231	
4023805	4023808	Subsumes	20110731	20991231	
4134598	4125175	Subsumes	20110731	20991231	
4001901	4141238	Subsumes	20110731	20991231	
4119154	439504	Subsumes	20110731	20991231	
4051039	4332234	Subsumes	20110731	20991231	
376979	4221495	Subsumes	20110731	20991231	
4036802	4281374	Subsumes	20110731	20991231	
4046263	4207979	Subsumes	20110731	20991231	
4309408	4310998	Subsumes	20110731	20991231	
4084487	4084148	Subsumes	20110731	20991231	
4164368	4251331	Subsumes	20110731	20991231	
4021288	4248033	Subsumes	20110731	20991231	
4051255	4085701	Subsumes	20110731	20991231	
4202360	4137282	Subsumes	20110731	20991231	
4330717	4108917	Subsumes	20110731	20991231	
4078475	4237197	Subsumes	20110731	20991231	
4206451	40486009	Subsumes	20110731	20991231	
4299614	4297371	Subsumes	20110731	20991231	
4107196	4118160	Subsumes	20110731	20991231	
4190082	4233437	Subsumes	20110731	20991231	
4196024	4157656	Subsumes	20110731	20991231	
4054927	4073504	Subsumes	20110731	20991231	
4143523	4141372	Subsumes	20110731	20991231	
4288756	4161487	Subsumes	20110731	20991231	
4081901	40490471	Subsumes	20110731	20991231	
4114313	4123671	Subsumes	20110731	20991231	
4219548	4218154	Subsumes	20110731	20991231	
4129497	4277932	Subsumes	20110731	20991231	
74468	4111309	Subsumes	20110731	20991231	
4292583	4264856	Subsumes	20110731	20991231	
4173572	4081634	Subsumes	20110731	20991231	
4263833	4184483	Subsumes	20110731	20991231	
4328671	4208883	Subsumes	20110731	20991231	
4309063	4105181	Subsumes	20110731	20991231	
140666	4097585	Subsumes	20110731	20991231	
4277282	4334030	Subsumes	20110731	20991231	
4232054	4326017	Subsumes	20110731	20991231	
4291481	4075126	Subsumes	20110731	20991231	
4305302	4314027	Subsumes	20110731	20991231	
4121639	4088222	Subsumes	20110731	20991231	
4209081	4325345	Subsumes	20110731	20991231	
4270431	4226119	Subsumes	20110731	20991231	
4264831	4128997	Interprets of	20110731	20991231	
4216922	4313463	Active ing of	20110731	20991231	
4101778	4020763	Interprets of	20110731	20991231	
4257979	4179514	Dir subst of	20110731	20991231	
4300776	4083813	Part of	20110731	20991231	
4208805	4269697	Interprets of	20110731	20991231	
4179575	4289477	Part of	20110731	20991231	
4048507	4093087	Finding site of	20110731	20991231	
4116830	4190456	Occurrence of	20110731	20991231	
4224516	4247094	Finding site of	20110731	20991231	
4312326	4247849	Asso morph of	20110731	20991231	
4195957	4134185	Finding site of	20110731	20991231	
4049768	4248192	Finding site of	20110731	20991231	
4047487	4056622	Finding site of	20110731	20991231	
4308520	4320980	Active ing of	20110731	20991231	
4219601	4296514	Finding site of	20110731	20991231	
4209734	4231725	Dir proc site of	20110731	20991231	
4232481	4340649	Dir proc site of	20110731	20991231	
4045073	4338463	Method of	20110731	20991231	
4240345	4171567	Finding method of	20110731	20991231	
4185788	4313556	Asso morph of	20110731	20991231	
4200396	4216185	Finding site of	20110731	20991231	
4095277	4003398	Proc site of	20110731	20991231	
444101	442604	Is a	20110731	20991231	
4098585	4312326	Is a	20110731	20991231	
4202391	4031421	Is a	20110731	20991231	
4114525	4156195	Is a	20110731	20991231	
4205588	4126465	Is a	20110731	20991231	
4237935	4188834	Is a	20110731	20991231	
4297900	4001326	Is a	20110731	20991231	
433524	4113552	Is a	20110731	20991231	
4176769	4232695	Is a	20110731	20991231	
4236824	4208616	Is a	20110731	20991231	
4079972	436519	Is a	20110731	20991231	
4325457	196473	Is a	20110731	20991231	
4197560	4244401	Is a	20110731	20991231	
4311573	4312510	Is a	20110731	20991231	
4218802	4092664	Is a	20110731	20991231	
4206772	4199764	Is a	20110731	20991231	
4099612	4178172	Is a	20110731	20991231	
134732	4053824	Is a	20110731	20991231	
4017307	4088031	Is a	20110731	20991231	
4225733	4180153	Is a	20110731	20991231	
4213094	4284996	Is a	20110731	20991231	
4314327	4311169	Is a	20110731	20991231	
4194692	4022756	Is a	20110731	20991231	
4140548	4193869	Is a	20110731	20991231	
4043755	4267652	Is a	20110731	20991231	
372842	4335889	Is a	20110731	20991231	
4023785	4084712	Is a	20110731	20991231	
4185345	4183235	Is a	20110731	20991231	
4107885	4175714	Is a	20110731	20991231	
4131183	4116834	Is a	20110731	20991231	
4159468	4156747	Is a	20110731	20991231	
4120141	4065995	Is a	20110731	20991231	
4312392	4300777	Is a	20110731	20991231	
4274479	4285230	Is a	20110731	20991231	
4078708	4178112	Is a	20110731	20991231	
4157022	4324120	Is a	20110731	20991231	
4240953	4237963	Is a	20110731	20991231	
4326430	4223336	Is a	20110731	20991231	
4297819	4336254	Is a	20110731	20991231	
4044226	4147501	Is a	20110731	20991231	
4295301	255891	Has due to	20110731	20991231	
4301150	4266662	Finding asso with	20110731	20991231	
4217808	4083375	Asso morph of	20110731	20991231	
4051578	4199696	Dir proc site of	20110731	20991231	
4112039	4085143	Part of	20110731	20991231	
4045063	4023109	Method of	20110731	20991231	
4091527	4093330	Interprets of	20110731	20991231	
4215757	442420	Finding site of	20110731	20991231	
4049776	4009457	Asso morph of	20110731	20991231	
4223622	4027565	Dir device of	20110731	20991231	
4043858	4248864	Method of	20110731	20991231	
4130103	4076329	Device used by	20110731	20991231	
4120742	4056417	Proc context of	20110731	20991231	
4044544	4072683	Method of	20110731	20991231	
4045050	4184435	Method of	20110731	20991231	
4110990	4238288	Part of	20110731	20991231	
443392	4035745	Asso with finding	20110731	20991231	
4239135	4338180	Dir proc site of	20110731	20991231	
4231016	4085710	Method of	20110731	20991231	
4176624	4107266	Part of	20110731	20991231	
4186876	4320785	Has asso morph	20110731	20991231	
4155988	4283235	Has finding site	20110731	20991231	
